TmdbId,MovieTitle,Popularity,ReleaseDate,Revenue,Runtime
49035,à®…à®²à¯ˆà®ªà®¾à®¯à¯�à®¤à¯‡,0.570021,36630,6000000,0156.0
38637,Vaaranam Aayiram,0.505589,39766,14000000,0169.0
319995,El Club,3.534068,42152,52761,0097.0
159824,Hotel Transylvania 2,11.760218,42268,473226958,0089.0
134474,à´—àµ‹à´¡àµ�à´«à´¾à´¦àµ¼,0.646227,33300,700000,0150.0
69407,Varalaru,0.482527,39010,500000,0157.0
306745,Freeheld,4.955317,42279,573335,0103.0
314385,By the Sea,12.61223,42320,3727746,0122.0
309809,The Little Prince,11.376954,42214,97571250,0092.0
330112,Ashby,5.159349,42113,4631,0102.0
314402,Dheepan,5.752416,42242,248392,0115.0
318954,Beyond the Mask,2.43519,42100,1236094,0103.0
297762,Wonder Woman,294.337037,42885,820580447,0141.0
339988,The Circle,88.439243,42852,20497844,0110.0
68730,Silence,14.16938,42726,23737523,0161.0
352161,El Clan,7.78904,42229,20381995,0110.0
285689,Glen Campbell: I'll Be Me,1.380258,41753,365522,0116.0
296098,Bridge of Spies,13.707888,42292,165478348,0141.0
106546,Moscow Heat,1.123409,38315,1100000,0089.0
323661,"Mune, le gardien de la lune",8.657935,42040,15730665,0086.0
324807,A Bigger Splash,12.945544,42334,1982505,0120.0
99760,El pico 2,0.699668,30995,930349,0120.0
243352,Where Hope Grows,2.969721,41735,1156000,0095.0
306947,The Invitation,9.248388,42221,231737,0100.0
44250,Cruel World,0.262437,38596,16344,0088.0
270487,"Hail, Caesar!",11.241366,42405,63647656,0106.0
318917,Er ist wieder da,6.704659,42285,25513752,0116.0
324293,Peace Officer,0.208919,42263,26632,0109.0
245855,Difret,2.165608,41658,49667,0096.0
334536,The Blackcoat's Daughter,4.950329,42328,19980,0093.0
329819,La TÃªte haute,4.206655,42137,26144,0119.0
15028,Clockstoppers,4.920175,37332,38793283,0094.0
129850,æ¶ˆå¤±çš„å­�å¼¹,1.675406,41135,117629,0108.0
24037,ë¬´ë°©ë¹„ ë�„ì‹œ,2.111669,39457,11095236,0112.0
4912,Confessions of a Dangerous Mind,7.645827,37620,33013805,0113.0
257445,Goosebumps,12.365292,42221,158162788,0103.0
329712,La Loi du marchÃ©,4.778045,42079,106498,0093.0
141520,Poslednyaya skazka Rity,0.560685,41214,486937,0100.0
304372,The Perfect Guy,7.607052,42258,60273173,0100.0
253414,Rock the Kasbah,10.394389,42299,3020664,0100.0
84071,Night Game,1.714152,32766,337812,0095.0
218784,Freaks of Nature,8.515073,42307,70958,0092.0
334924,Comoara,1.534354,42157,33508,0089.0
346808,Momentum,7.895442,42217,133332,0096.0
319993,Aferim!,2.214179,42026,105097,0108.0
114081,The Blue Veil,0.349985,18927,3550000,0113.0
109894,Hide Away,1.195181,41054,30655,0088.0
62616,Ð–Ð¸Ð²Ð¾Ð¹,0.741482,38981,3214998,0098.0
146301,Paranormal Activity: The Ghost Dimension,9.185701,42298,78096553,0088.0
266639,Jem and the Holograms,5.394112,42299,2333684,0119.0
293646,The 33,8.383246,42222,24902723,0120.0
59095,Revelation,0.625099,36993,10000000,0000.0
67810,Hard,0.082495,35968,264,0102.0
298382,The Dressmaker,7.95686,42278,18340000,0118.0
45147,Strictly Business,0.841588,33550,7683267,0084.0
294016,Trumbo,7.358726,42304,8235661,0124.0
115042,El exterminador de la carretera,0.676383,30541,606694,0090.0
18017,Yolngu Boy,0.407732,36972,671,0088.0
352157,Marguerite,4.391441,42263,497323,0127.0
97632,American Warships,3.985291,41044,1000000,0090.0
335462,Lobo Guerreiro,2.162781,42096,80000000,0090.0
321741,Concussion,7.739783,42320,50363790,0123.0
227973,The Peanuts Movie,12.338346,42313,246233113,0088.0
41955,Ð�Ð½Ñ‚Ð¸ÐºÐ¸Ð»Ð»ÐµÑ€,0.191539,37469,340312,0113.0
237214,Duniyadari,0.016219,41839,3,0148.0
114564,Shikshanachya Aaicha Gho,0.043519,40193,520000,0000.0
13986,Dil To Pagal Hai,2.161941,35733,11000000,0179.0
315465,ãƒ�ã‚±ãƒ¢ãƒŽã�®å­�,6.900285,42196,490643,0119.0
56666,Fiza,0.254553,36777,623791,0170.0
312221,Creed,33.449723,42333,173567581,0133.0
62796,William & Kate,2.493638,40651,15,0083.0
339527,Solace,12.642675,42250,22586863,0101.0
360203,Lost in the Sun,3.985181,42313,25000,0095.0
157827,Louder Than Bombs,12.293202,42142,161789,0109.0
336004,Heist,8.476315,42321,4100000,0093.0
333348,Love the Coopers,5.660649,42320,42426912,0107.0
362136,à¤ªà¥�à¤°à¥‡à¤® à¤°à¤¤à¤¨ à¤§à¤¨ à¤ªà¤¾à¤¯à¥‹,2.864948,42319,67000000,0174.0
253192,"Ð‘Ñ‹Ñ�Ñ‚Ñ€ÐµÐµ, Ñ‡ÐµÐ¼ ÐºÑ€Ð¾Ð»Ð¸ÐºÐ¸",1.14731,41640,5279982,0099.0
83456,Ðž Ñ‡Ñ‘Ð¼ ÐµÑ‰Ñ‘ Ð³Ð¾Ð²Ð¾Ñ€Ñ�Ñ‚ Ð¼ÑƒÐ¶Ñ‡Ð¸Ð½Ñ‹,1.565713,40906,17808683,0095.0
321751,A Perfect Day,9.786662,42244,1702433,0106.0
257088,Point Break,7.291872,42341,133718711,0114.0
31060,Recep Ä°vedik,1.640271,39500,5330000,0090.0
257343,Recep Ä°vedik 4,1.590383,41690,149521495,0117.0
368330,à¤•à¤Ÿà¥�à¤¯à¤¾à¤° à¤•à¤¾à¤³à¤œà¤¾à¤¤ à¤˜à¥�à¤¸à¤²à¥€,0.446454,42320,4400000,0162.0
284288,à¤®à¥ˆà¤°à¥€ à¤•à¥‹à¤®,1.416035,41887,15536328,0122.0
341895,à´ªàµ�à´°àµ‡à´®à´‚,0.81609,42153,11000000,0165.0
299687,The 5th Wave,10.788263,42383,109906372,0112.0
93708,Cipolla Colt,1.62344,27631,39598448,0000.0
341744,Truman,4.778359,42307,9027600,0108.0
36361,House Calls,0.975702,28564,28460702,0098.0
285908,Le dernier souffle,0.072704,36244,559298,0000.0
336882,BÃ¸lgen,6.982302,42244,12975143,0104.0
351694,è¥¿æ¸¸è®°ä¹‹å¤§åœ£å½’æ�¥,3.759301,42195,150000000,0089.0
300693,Truth,6.133745,42259,2541554,0121.0
218275,The Letters,2.240259,42342,1,0114.0
285959,Valentino,0.328342,18695,1550000,0102.0
318846,The Big Short,13.143061,42349,133346506,0130.0
338930,à´²àµ‹à´¹à´‚,0.633653,42236,2250547,0129.0
207936,Tumbledown,10.932742,42112,135026,0105.0
31525,The Legend of Bhagat Singh,0.904409,37414,6000000,0155.0
334376,KÃ´kaku KidÃ´tai,5.518129,42175,101203,0100.0
371507,Ð¡Ð°Ñ€Ð°Ð½Ñ‡Ð°,0.579741,41815,467363,0118.0
326425,Extraction,8.075504,42356,16775,0083.0
299165,Nunca en horas de clase,0.2815,28797,495861,
329833,Zoolander 2,10.155109,42406,55969000,0100.0
259694,How to Be Single,8.898988,42390,112343513,0110.0
34421,The Perfect Weapon,1.634827,33312,14061361,0087.0
351819,Fifty Shades of Black,6.785049,42397,21164799,0092.0
340666,Nocturnal Animals,18.908782,42678,29252978,0116.0
274167,Daddy's Home,8.009226,42363,242786137,0096.0
266294,Sisters,13.799419,42356,105011053,0118.0
140300,Kung Fu Panda 3,14.696548,42392,521170825,0095.0
138853,ã‚´ãƒ¼ã‚¹ãƒˆ ã‚‚ã�†ã�„ã�¡ã�©æŠ±ã��ã�—ã‚�ã�Ÿã�„,0.215013,40495,9833553,0116.0
159230,ìž�ì¹¼ì�´ ì˜¨ë‹¤,1.322781,41228,1261947,0107.0
323929,Krisha,3.438362,42447,140779,0081.0
362045,Bajirao Mastani,4.683689,42356,56000000,0150.0
54225,ì˜¤ê°�ë�„,0.867872,40003,2484095,0130.0
201386,F.C. De Kampioenen: Kampioen zijn blijft plezant,0.852186,41625,7471304,0115.0
58431,Pride and Prejudice and Zombies,7.954623,42404,16374328,0108.0
58887,When Harry Tries to Marry,0.698153,40655,38261,0093.0
61935,Zot van A,0.190879,40471,3082901,0120.0
174751,Jane Got a Gun,8.826071,42370,1397284,0098.0
370665,Dilwale,4.081193,42356,61000000,0158.0
333596,Woodlawn,3.216606,42292,14394097,0123.0
331190,Captive,5.396271,42264,2801508,0097.0
336313,Hell & Back,5.571253,42279,157768,0086.0
329440,The Forest,7.384688,42376,40055439,0095.0
37460,à¤°à¤¾à¤µà¤£,1.160169,40347,4200000,0138.0
102632,à¤°à¤¾à¤‰à¤¡à¥€ à¤°à¤¾à¤ à¥Œà¤°,1.312833,41061,31000000,0143.0
275269,Wazir,3.571376,42376,9200000,0102.0
371492,Demain,4.241058,42340,43471,0118.0
270724,åˆ†æ‰‹å¤§å¸ˆ,0.651512,41817,106640000,0114.0
54242,Mickey,0.211008,6788,8000000,0093.0
348678,En man som heter Ove,10.422013,42363,3371692,0116.0
276905,Norm of the North,7.008103,42383,17062499,0086.0
323675,Ride Along 2,9.420931,42383,124827316,0102.0
312669,Maggie's Plan,6.068689,42487,3351735,0098.0
320005,ÐŸÐ¾Ð´ Ñ�Ð»ÐµÐºÑ‚Ñ€Ð¸Ñ‡ÐµÑ�ÐºÐ¸Ð¼Ð¸ Ð¾Ð±Ð»Ð°ÐºÐ°Ð¼Ð¸,0.66989,42045,80551,0137.0
319888,Eddie the Eagle,7.528276,42426,46152411,0106.0
375290,Airlift,3.376147,42391,32000000,0126.0
331962,Exposed,6.402939,42391,1787926,0102.0
329805,Mon roi,5.88082,42298,282000,0130.0
273899,Stonewall,3.531089,42265,187674,0129.0
157293,à¤�à¤¬à¥€à¤¸à¥€à¤¡à¥€,0.917727,41312,222000,0160.0
321258,The Boy,17.028854,42391,64188367,0097.0
343795,90 Minutes in Heaven,4.222496,42258,4842699,0121.0
335778,Risen,8.759801,42419,46069568,0107.0
373472,Holy Hell,1.279443,42394,16905,0100.0
376530,The Eagle Huntress,1.43679,42676,3162153,0087.0
364116,The Other Side of the Door,7.016801,42425,14332467,0096.0
291870,Dirty Grandpa,16.290586,42390,94073028,0102.0
364427,ÐžÑ€Ð»ÐµÐ°Ð½,0.192475,42264,302000,0106.0
333377,Requiem for the American Dream,2.203671,42112,44695,0073.0
300673,The Finest Hours,10.385757,42394,52099090,0114.0
42588,Getting Straight,0.787265,25701,13300000,0124.0
293122,ÐŸÐ¾Ð²Ð¾Ð´Ð¸Ñ€,0.817488,41955,499168,0120.0
339408,The Birth of a Nation,5.933047,42622,15861566,0120.0
64880,Tum Bin,0.371679,37085,1486992,0158.0
44566,Anjaana Anjaani,1.82294,40445,5900000,0151.0
351072,Na Maloom Afraad,0.241973,41918,2259444,0137.0
296096,Me Before You,34.34759,42523,207945075,0110.0
55283,à°²à±€à°¡à°°à±�,0.380204,40228,1458709,0172.0
316000,Miles Ahead,3.989771,42449,3460466,0100.0
146198,Triple 9,12.892504,42419,12639297,0115.0
205584,Gods of Egypt,13.337707,42425,150680864,0127.0
336808,El Abrazo de la Serpiente,5.061041,42149,1320005,0125.0
376869,à¤¨à¥€à¤°à¤œà¤¾,1.68625,42419,2978994,0122.0
323677,Race,7.979302,42419,24804129,0134.0
333371,10 Cloverfield Lane,14.421528,42439,108286421,0103.0
267860,London Has Fallen,15.037993,42431,205754447,0099.0
269149,Zootopia,26.024868,42411,1023784195,0108.0
279641,Whiskey Tango Foxtrot,8.155604,42433,23083334,0112.0
318850,The Young Messiah,1.729199,42439,6490401,0120.0
267193,Grimsby,13.912531,42424,25182929,0083.0
24654,What the Bleep! Down the Rabbit Hole,1.655202,38751,138913,0156.0
348674,Krigen,4.749622,42257,1113277,0115.0
97350,à¤…à¤—à¥�à¤¨à¤¿ à¤µà¤°à¥�à¤·à¤¾,0.047908,37498,25049,0130.0
352162,Desde allÃ¡,2.412629,42390,30169,0093.0
341392,Lolo,6.117335,42250,24134,0099.0
299824,å¯»é¾™è¯€,4.209701,42356,278300000,0127.0
110395,Freddie as F.R.O.7.,1.857632,33830,1119368,0091.0
83902,à¤¨à¤¾ à¤¤à¥�à¤® à¤œà¤¾à¤¨à¥‹ à¤¨à¤¾ à¤¹à¤®,0.736613,37385,6100000,0151.0
100275,Eddie: The Sleepwalking Cannibal,2.025477,41021,1632,0079.0
365222,è‘‰å•�3,8.970494,42357,156844753,0105.0
118408,ã‚°ã‚¹ã‚³ãƒ¼ãƒ–ãƒ‰ãƒªã�®ä¼�è¨˜,0.394173,41097,2,0106.0
72051,Garv: Pride and Honour,0.386315,38177,11000000,0162.0
300602,Atrapa la bandera,6.345679,42244,8306690,0094.0
97341,Deewane Huye Paagal,2.06066,38681,355962,0150.0
362812,Chaahat Ek Nasha...,0.003647,38394,140,0000.0
69022,ÐŸÑ€Ñ�Ð¼Ð¾Ñ…Ð¾Ð¶Ð´ÐµÐ½Ð¸Ðµ,0.252171,38474,2800,0090.0
105254,BerÃ¶ringen,0.659046,26128,6530000,0115.0
214355,Cine HolliÃºdy,0.655482,41495,4900000,0091.0
20494,à¤®à¤¾à¤²à¤¾à¤®à¤¾à¤² à¤µà¥€à¤•à¤²à¥€,1.479018,38786,204,0138.0
21751,Lepel,0.309836,38385,1589109,0096.0
341007,ØªÛŒÙ† Ø¨Û�Ø§Ø¯Ø±,0.091951,42145,645135,0094.0
20294,Welcome,1.520963,39437,36500000,0160.0
14467,Jaane Tu... Ya Jaane Na,1.970054,39633,11100000,0155.0
15864,Bachna Ae Haseeno,1.921026,39674,9600000,0153.0
14071,Dostana,2.532958,39765,20000000,0142.0
20832,Krazzy 4,1.37762,39549,8000000,0116.0
15979,Phoonk,0.686155,39682,2760000,0179.0
111836,Gabbar Singh,0.795228,41040,16000000,0136.0
148265,Eega,8.615159,41066,19450000,0145.0
19980,99,0.328668,39948,6600000,0141.0
44565,Khatta Meetha,0.494047,40382,10000000,0155.0
34144,Atithi Tum Kab Jaoge,0.597058,40235,5000000,0155.0
73582,Bodyguard,2.402032,40786,8,0130.0
61400,Thank You,1.417392,40641,4100000,0140.0
280840,Ma ma,2.54364,42258,1137421,0111.0
287859,Raja Natwarlal,1.109545,41880,4,0141.0
271200,Heropanti,2.031919,41782,10000000,0146.0
85277,'N Beetje Verliefd,0.170979,39065,966214,0083.0
302528,Remember,10.200553,42300,1986615,0094.0
381890,ç¾Žäººé±¼,5.296052,42408,553810228,0093.0
132705,Morgana,0.368092,41124,1612100,0120.0
301365,The Neon Demon,13.410522,42529,1333124,0117.0
37941,à®µà®¿à®£à¯�à®£à¯ˆà®¤à¯�à®¤à®¾à®£à¯�à®Ÿà®¿ à®µà®°à¯�à®µà®¾à®¯à®¾,1.036233,40235,12000000,0157.0
20049,Ayan,1.937874,39906,18000000,0162.0
31626,Bommarillu,0.654216,38938,5333333,0170.0
31629,Arundhati,0.558002,39829,14000000,0132.0
199160,à°¹à±�à°¯à°¾à°ªà±€ à°¡à±‡à°¸à±�,0.815203,39353,2640850,0160.0
301348,Elvis & Nixon,5.966121,42482,1055287,0087.0
338065,Dil Dhadakne Do,2.337434,42160,22000000,0170.0
333352,Eye in the Sky,10.564701,42258,18704595,0102.0
320588,"Hello, My Name Is Doris",14.992311,42335,14444999,0095.0
2989,Roar,1.307263,29902,2000000,0102.0
333385,Mr. Right,7.317816,42429,34694,0095.0
339984,Miracles from Heaven,7.528099,42446,73883359,0117.0
315664,Florence Foster Jenkins,10.829116,42496,48902953,0110.0
329815,Maryland,4.165542,42277,39687,0100.0
302688,My Big Fat Greek Wedding 2,6.344961,42452,88923251,0094.0
327528,Born to Be Blue,4.470369,42260,830129,0097.0
357706,à®‡à®±à¯�à®¤à®¿à®šà¯�à®šà¯�à®±à¯�à®±à¯�,0.756243,42397,2100000,0112.0
297806,I Saw the Light,4.654312,42405,1646788,0123.0
342521,Keanu,7.942084,42481,20566327,0094.0
375742,CÃ³rki dancingu,2.159038,42363,101657,0092.0
336011,White Girl,6.021721,42615,200242,0088.0
296360,Love & Friendship,12.822085,42517,14016568,0094.0
376716,Ð”ÐµÐ½ÑŒ Ð²Ñ‹Ð±Ð¾Ñ€Ð¾Ð² 2,0.796854,42418,4314688,0105.0
292081,Sunshine Superman,0.984906,42146,88097,0100.0
295699,Everybody Wants Some!!,6.737797,42459,3400278,0116.0
369557,Sing Street,10.672862,42440,13624522,0106.0
116312,La escopeta nacional,0.619347,28747,1622164,0095.0
370755,Paterson,10.300307,42691,2152738,0118.0
290595,The Huntsman: Winter's War,17.260203,42466,164602163,0114.0
325133,Neighbors 2: Sorority Rising,9.914008,42494,108758521,0091.0
68016,Aadukalam,0.372987,40557,6000000,0160.0
372226,à®µà®¿à®šà®¾à®°à®£à¯ˆ,0.867549,42404,1600000,0118.0
374465,L'avenir,5.858112,42445,282382,0102.0
342165,Too Late,1.714795,42454,7000,0108.0
377985,Fan,5.127876,42475,29251596,0142.0
353326,The Man Who Knew Infinity,8.445423,42468,11472454,0108.0
114394,The Lonely Lady,0.495813,30591,1,0092.0
303858,Money Monster,11.953822,42502,93282604,0098.0
322240,Nine Lives,10.000208,42585,57814445,0087.0
356298,Don't Think Twice,8.067119,42573,4417667,0090.0
326423,Barbershop: The Next Cut,8.468401,42475,55030051,0112.0
330483,The Choice,8.28378,42404,18730891,0111.0
205588,Our Kind of Traitor,8.569996,42495,9930095,0108.0
127380,Finding Dory,14.477677,42537,1028570889,0097.0
323676,The Boss,7.533146,42467,78636257,0091.0
333669,Bastille Day,12.119295,42482,14397593,0092.0
316152,Free State of Jones,10.223582,42545,25035950,0139.0
153518,The Angry Birds Movie,11.171927,42501,349779543,0097.0
168055,Amour & turbulences,6.579812,41366,7636,0096.0
384737,Precious Cargo,11.548303,42566,100659,0099.0
188540,Arrambam,0.882864,41578,21000000,0157.0
300983,à®Žà®©à¯�à®©à¯ˆ à®…à®±à®¿à®¨à¯�à®¤à®¾à®²à¯�,0.86433,42041,16000000,0176.0
76788,à®®à®™à¯�à®•à®¾à®¤à¯�à®¤à®¾,1.145752,40786,28000000,0149.0
330418,à®‡à®©à¯�à®±à¯� à®¨à¯‡à®±à¯�à®±à¯� à®¨à®¾à®³à¯ˆ,0.326862,42181,1400000,0146.0
247504,à®µà¯€à®°à®®à¯�,1.915168,41649,19000000,0161.0
69428,Vaali,0.509127,36281,500000,0157.0
69417,Villan,0.45621,37595,500000,0157.0
69401,à®¤à¯€à®£à®¾,0.349478,36905,500000,0157.0
69399,Citizen,0.233572,37050,500000,0157.0
69427,Amarkalam,0.493342,36397,500000,0157.0
69404,à®®à¯�à®•à®µà®°à®¿,0.284847,36558,500000,0157.0
69422,à®†à®šà¯ˆ,0.370114,34967,500000,0157.0
69423,à®•à®¾à®¤à®²à¯� à®•à¯‹à®Ÿà¯�à®Ÿà¯ˆ,0.071908,35258,500000,0157.0
35010,ìŠˆí�¼ë§¨ì�´ì—ˆë�˜ ì‚¬ë‚˜ì�´,1.95315,39478,3848034,0102.0
353069,Mother's Day,8.309565,42488,48418160,0118.0
302401,Snowden,14.384554,42628,37279439,0134.0
358895,Being Charlie,2.930694,42261,30400,0097.0
234004,Ratchet & Clank,9.115939,42473,8821329,0094.0
257440,Term Life,7.35578,42489,21256,0093.0
347945,Synchronicity,7.37661,42207,4505,0101.0
39764,Glass: A Portrait of Philip in Twelve Parts,0.498877,39332,20,0119.0
63665,Hanna K.,0.71649,30566,114247,0111.0
290250,The Nice Guys,16.075615,42505,62788218,0116.0
270010,A Hologram for the King,9.104543,42482,4212494,0097.0
62756,Singam,1.132835,40326,9700000,0154.0
49029,Saamy,0.43849,37746,3,0140.0
86718,7Aum Arivu,2.252517,40842,98900000,0168.0
19978,à®…à®¨à¯�à®¨à®¿à®¯à®©à¯�,1.532894,38520,8500000,0181.0
40713,æ�‹ç©º,1.718237,39389,44038000,0129.0
291264,The Family Fang,5.121894,42476,262921,0105.0
380111,Ð­ÐºÐ¸Ð¿Ð°Ð¶,5.42046,42481,27305571,0138.0
24827,Ajab Prem Ki Ghazab Kahani,2.383191,40122,26000000,0150.0
258509,Alvin and the Chipmunks: The Road Chip,14.307672,42355,233755553,0092.0
332567,The Shallows,13.689175,42545,119100758,0086.0
159207,Ð¢Ð°Ð½ÐµÑ† Ð”ÐµÐ»Ð¸,0.241287,41242,30292,0095.0
70527,Mala noÄ‡na muzika,0.164585,37257,286000,0095.0
57186,Å iÅ¡anje,1.018477,40457,198,0097.0
280690,à¤•à¤¿à¤•,7.366331,41845,55000000,0146.0
22315,Aitraaz,1.280578,38303,9250000,0159.0
89868,Paws,1.78367,35698,1778391,0083.0
290098,ì•„ê°€ì”¨,16.727405,42522,1983204,0145.0
241259,Alice Through the Looking Glass,14.61608,42515,299370084,0113.0
267935,The BFG,18.769476,42522,183345589,0120.0
223702,Sausage Party,17.56963,42562,140705322,0083.0
334533,Captain Fantastic,16.519276,42553,5879736,0119.0
374475,Toni Erdmann,9.117054,42565,1390172,0162.0
351454,Neruda,6.997583,42538,939101,0108.0
337154,The Meddler,5.510288,42465,4267218,0100.0
188183,Bei Jing yu shang Xi Ya Tu,2.32186,41353,81350000,0123.0
291805,Now You See Me 2,39.540653,42523,334901337,0129.0
339928,Once I Was a Beehive,0.987209,42230,732655,0119.0
339397,CafÃ© Society,9.2467,42501,43763247,0096.0
374473,"I, Daniel Blake",18.577504,42664,260354,0100.0
375599,å��è›‹å¿…é¡»æ­»,0.551061,42335,5000,0104.0
347031,Swiss Army Man,9.196678,42545,4210454,0097.0
378348,ê²€ì‚¬ì™¸ì „,1.398756,42403,50,0126.0
301804,Before I Wake,9.449103,42467,3295624,0097.0
374458,Bacalaureat,2.840429,42510,343617,0127.0
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,13.047776,42522,245623848,0112.0
257345,The Darkness,12.187189,42503,10898293,0092.0
293413,ë‚´ë¶€ìž�ë“¤,3.527119,42327,62000000,0180.0
341012,Popstar: Never Stop Never Stopping,5.28542,42524,9496130,0086.0
58522,Boris - Il film,2.906503,40634,1248748,0108.0
259693,The Conjuring 2,14.767317,42503,320170008,0134.0
245913,PelÃ©: Birth of a Legend,6.979073,42496,27312,0107.0
43074,Ghostbusters,17.162744,42565,229147509,0116.0
168098,Cell,10.752519,42557,1133031,0098.0
373476,Complete Unknown,4.062516,42608,187145,0090.0
258322,Allacciate le cinture,2.973264,41704,5260000,0110.0
302699,Central Intelligence,11.374041,42536,216972543,0107.0
398535,à¤‰à¥œà¤¤à¤¾ à¤ªà¤‚à¤œà¤¾à¤¬,4.195845,42538,14900000,0149.0
115893,"The Life and Death of 9413, a Hollywood Extra",0.209191,10395,97,0011.0
267192,Genius,11.451354,42531,5681622,0104.0
48502,El Estudiante,0.318437,40461,170000,0095.0
377213,Te3n,1.434237,42531,4817642,0136.0
324668,Jason Bourne,19.133256,42578,415484914,0123.0
393562,à¤°à¤®à¤¨ à¤°à¤¾à¤˜à¤µ à¥¨.à¥¦,1.668794,42545,1013926,0127.0
258489,The Legend of Tarzan,45.38298,42550,356743061,0109.0
316727,The Purge: Election Year,13.1789,42550,118587880,0105.0
316023,Mike and Dave Need Wedding Dates,12.237571,42558,77068246,0098.0
278154,Ice Age: Collision Course,20.151037,42544,408579038,0100.0
345911,Lights Out,11.494907,42572,148868835,0081.0
294272,Pete's Dragon,12.189941,42592,143695338,0102.0
333386,The Duel,5.927867,42545,4500,0110.0
337874,Goat,2.523707,42636,23020,0102.0
372411,Absolutely Fabulous: The Movie,6.395748,42552,37915971,0091.0
274504,The Adderall Diaries,4.14228,42475,13191,0105.0
337703,La tortue rouge,12.874084,42550,921974,0080.0
400411,Satanic,6.005878,42552,252,0084.0
328387,Nerve,14.9837,42578,85241496,0096.0
363676,Sully,18.275689,42620,238470033,0096.0
371865,Ma loute,7.917157,42503,112481,0122.0
154441,AtÃ© que a Sorte nos Separe,1.991908,41187,1672940,0104.0
376812,Sultan,6.070606,42557,102000000,0170.0
342213,La caliente niÃ±a Julietta,0.000464,29665,591696,
372297,à´šà´¾à´°àµ�â€�à´²à´¿,1.188662,42362,5900000,0130.0
87081,Prince of Broadway,0.154868,39694,20400,0102.0
15467,Kismat Konnection,1.506777,39647,11000000,0153.0
325789,The Infiltrator,11.504398,42564,15436808,0127.0
308266,War Dogs,16.453573,42599,86234523,0114.0
351809,Cien aÃ±os de perdÃ³n,4.987123,42432,12118661,0096.0
382322,Batman: The Killing Joke,6.488277,42572,3775000,0072.0
173689,Lights of New York,0.251353,10427,1200000,0057.0
376659,Bad Moms,9.362056,42579,183936074,0100.0
338766,Hell or High Water,12.565896,42594,37589296,0102.0
48995,Den demokratiske terroristen,0.473471,33837,3142763,0096.0
390734,ã‚­ãƒ³ã‚°ã‚¹ã‚°ãƒ¬ã‚¤ãƒ– ãƒ•ã‚¡ã‚¤ãƒŠãƒ«ãƒ•ã‚¡ãƒ³ã‚¿ã‚¸ãƒ¼XV,7.692445,42560,269980,0115.0
300669,Don't Breathe,25.869883,42607,157100845,0088.0
403119,47 Meters Down,52.854103,42901,44235023,0089.0
340712,"Gabo, la magia de lo real",0.057737,42106,19337,0090.0
391995,Hillary's America: The Secret History of the Democratic Party,1.628629,42552,13000000,0107.0
47034,The Cherry Orchard,0.00188,36161,135,0141.0
368940,Robinson Crusoe,8.969705,42404,3342697,0090.0
376660,The Edge of Seventeen,9.51953,42692,18803648,0104.0
79163,95 Miles to Go,0.003568,38814,2203,0081.0
351339,Anthropoid,8.475983,42594,4600000,0120.0
337674,Elle,8.226065,42515,2341534,0130.0
105506,à´—àµ�à´°à´¾à´¨àµ�â€�à´±àµ�à´®à´¾à´¸àµ�à´±àµ�à´±à´°àµ�â€�,0.485424,41032,130000,0130.0
396535,ë¶€ì‚°í–‰,22.685169,42571,2129768,0118.0
368031,Unfriend,14.282584,42376,2400000,0092.0
336455,Viral,6.944764,42418,551760,0086.0
65626,Ð›Ð¸Ñ„Ñ‚,0.158207,38899,123182,0088.0
278924,Mechanic: Resurrection,14.288577,42607,125729635,0099.0
333484,The Magnificent Seven,13.809622,42627,162360636,0132.0
32147,Starchaser: The Legend of Orin,0.732814,31048,3360800,0107.0
270774,Skiptrace,10.912208,42572,58500000,0107.0
376867,Moonlight,14.171675,42664,65046687,0111.0
271706,å¤§é±¼Â·æµ·æ£ ,2.238595,42559,84552250,0100.0
348668,Flaskepost fra P,6.859858,42432,5900000,0112.0
213681,Masterminds,9.434588,42642,29200000,0094.0
393841,#Pellichoopulu,0.902294,42580,5500000,0124.0
313297,Kubo and the Two Strings,12.321832,42600,69929545,0102.0
95610,Bridget Jones's Baby,10.754139,42627,211952420,0123.0
283552,The Light Between Oceans,8.483245,42615,25956113,0133.0
377264,Morgan,12.521071,42614,8810591,0092.0
317557,Queen of Katwe,6.164561,42636,10367161,0124.0
296524,Deepwater Horizon,13.1984,42642,121790373,0107.0
283366,Miss Peregrine's Home for Peculiar Children,36.262655,42641,296485719,0127.0
346685,The Girl on the Train,10.217291,42648,173185859,0112.0
369883,Middle School: The Worst Years of My Life,10.222143,42650,19985196,0092.0
302946,The Accountant,13.465656,42657,155160045,0128.0
382399,High Strung,6.625607,42468,53447,0096.0
347126,God's Not Dead 2,5.957998,42461,23507567,0121.0
366080,à®•à®ªà®¾à®²à®¿,2.017961,42573,74000000,0150.0
402672,Mohenjo Daro,1.423358,42593,16180000,0155.0
368942,A Quiet Passion,3.55933,42650,1864266,0125.0
340485,American Honey,7.78179,42643,1751330,0162.0
2324,Local Color,1.393391,38979,32788,0107.0
374617,Imperium,8.835928,42601,35000,0109.0
33714,Ð¯ Ð¾Ñ�Ñ‚Ð°ÑŽÑ�ÑŒ,0.594488,39191,404785,0112.0
315011,ã‚·ãƒ³ãƒ»ã‚´ã‚¸ãƒ©,9.285519,42580,77000000,0120.0
